17:28:37,07,20.23,0.0006,0.0249,0.0265,0.5497,0.0317,0.0046,POSTURA NEUTRA,ARRABBIATO
17:28:38,07,20.48,0.0002,0.0235,0.0246,0.5486,0.0363,0.0056,POSTURA NEUTRA,ARRABBIATO
17:28:38,07,27.04,0.0006,0.025,0.026,0.5522,0.0294,0.0095,POSTURA NEUTRA,ARRABBIATO
17:28:39,07,47.1,0.0237,0.0215,0.021,0.546,0.0412,0.0149,POSTURA NEUTRA,NEUTRO
17:28:39,07,51.23,0.0353,0.0198,0.0182,0.5468,0.0317,0.0166,POSTURA NEUTRA,NEUTRO
17:28:40,07,66.2,0.0347,0.0212,0.02,0.5535,0.027,0.0096,POSTURA NEUTRA,FELICE
17:28:40,07,56.99,0.0338,0.0212,0.0202,0.52,0.0356,0.01,POSTURA NEUTRA,FELICE
17:28:41,07,42.94,0.0045,0.0168,0.017,0.5146,0.0418,0.006,POSTURA NEUTRA,NEUTRO
17:28:41,07,47.2,0.0004,0.0211,0.0219,0.5422,0.0167,0.015,POSTURA APERTA,SERENO
17:28:42,07,49.21,0.0003,0.0221,0.0215,0.5338,0.0166,0.0132,POSTURA APERTA,SERENO
17:28:42,07,51.59,0.0007,0.0221,0.0225,0.5294,0.0128,0.0117,POSTURA APERTA,SERENO
17:28:43,07,51.47,0.0006,0.0152,0.0179,0.5341,0.0046,0.0145,POSTURA APERTA,SERENO
18:58:45,07,49.32,0.0018,0.0233,0.0228,0.5562,0.0113,0.0216,POSTURA APERTA,SERENO
18:58:46,07,48.76,0.0021,0.0188,0.0195,0.5519,0.0137,0.0272,POSTURA APERTA,SERENO
18:58:46,07,50.32,0.0016,0.0227,0.0232,0.5484,0.0205,0.0357,POSTURA CHIUSA,SERENO
18:58:47,07,51.56,0.0012,0.0241,0.0246,0.5437,0.0208,0.0353,POSTURA CHIUSA,NEUTRO
18:58:47,07,51.35,0.0012,0.0249,0.0253,0.5463,0.016,0.0323,POSTURA NEUTRA,NEUTRO
18:58:48,07,50.96,0.0013,0.0254,0.0259,0.5516,0.0187,0.0347,POSTURA NEUTRA,TESO
18:58:49,07,50.89,0.0013,0.0253,0.0258,0.5565,0.0109,0.026,POSTURA APERTA,TESO
18:58:49,07,50.03,0.0014,0.025,0.0256,0.5546,0.0089,0.0268,POSTURA APERTA,SERENO
18:58:50,07,50.4,0.0013,0.0249,0.0259,0.5504,0.0116,0.0327,POSTURA NEUTRA,SERENO
18:58:50,07,52.12,0.0016,0.0259,0.0252,0.5369,0.0162,0.0327,POSTURA NEUTRA,TESO
18:58:51,07,53.56,0.0016,0.0255,0.0251,0.499,0.0459,0.0311,POSTURA NEUTRA,TESO
18:58:52,07,51.29,0.0017,0.0261,0.0262,0.4943,0.0884,0.0411,POSTURA CHIUSA,TESO
18:58:52,07,52.58,0.0016,0.0223,0.0234,0.5418,0.0495,0.0337,POSTURA NEUTRA,TESO
18:58:53,07,55.28,0.0011,0.0232,0.0227,0.5439,0.0587,0.0246,POSTURA NEUTRA,NEUTRO
18:58:53,07,56.24,0.001,0.0257,0.0243,0.5401,0.06,0.0213,POSTURA NEUTRA,NEUTRO
18:58:54,07,52.58,0.0012,0.0264,0.0258,0.5446,0.0448,0.0134,POSTURA NEUTRA,NEUTRO
18:58:55,07,48.13,0.0021,0.0251,0.0248,0.5454,0.0478,0.0093,POSTURA NEUTRA,NEUTRO
18:58:55,07,48.09,0.002,0.0255,0.0251,0.5408,0.0514,0.0107,POSTURA NEUTRA,NEUTRO
